Collection,Text Name,Alternative Text Names,Author Name,Alternative Author Names,File Size (kb),Link 1 (main),Link 2 (underlying),Link 3 (extract),Work ID,Author ID
SARIT,Pramāṇamīmāṃsā-Vṛtti,,Hemacandra,,572.5,https://sarit.indology.info/pramanamimamsa-and-vrtti.xml,https://github.com/sarit/SARIT-corpus/blob/master/pramanamimamsa-and-vrtti.xml,,89734,85489
SARIT,Pramāṇāntarbhāva,,,,179.3,https://sarit.indology.info/pramanantarbhava.xml,https://github.com/sarit/SARIT-corpus/blob/master/pramanantarbhava.xml,,...,—
SARIT,Pramāṇavārttikālaṅkāra,Alaṅkāra,Prajñākaragupta,,4664.9,https://sarit.indology.info/pramanavarttikalankarabhasya.xml,https://github.com/sarit/SARIT-corpus/blob/master/pramanavarttikalankarabhasya.xml,,88859,85251
SARIT,Pramāṇavārttika-Pariśiṣṭa,,Vibhūticandra,,116.6,https://sarit.indology.info/pramanavarttikaparisista-1.xml,https://github.com/sarit/SARIT-corpus/blob/master/pramanavarttikaparisista-1.xml,,...,85524
SARIT,Pramāṇavārttikasvavṛtti-Ṭīkā,,Karṇakagomin,,3460,https://sarit.indology.info/pramanavarttikasvavrttitika.xml,https://github.com/sarit/SARIT-corpus/blob/master/pramanavarttikasvavrttitika.xml,,...,...
SARIT,Pramāṇavārttika-Vṛtti,,Manorathanandin,,2954.3,https://sarit.indology.info/pramanavarttikavrtti.xml,https://github.com/sarit/SARIT-corpus/blob/master/pramanavarttikavrtti.xml,,89013,85305
SARIT,Padārthadharmasaṅgraha,,Praśastapāda,,286.3,https://sarit.indology.info/prasastapada-padarthadharmasangraha.xml,https://github.com/sarit/SARIT-corpus/blob/master/prasastapada-padarthadharmasangraha.xml,,88455,85164
SARIT,Rāvaṇavaho,Setubandha,Pravarasena,,343.4,https://sarit.indology.info/pravarasena-setubandha.xml,https://github.com/sarit/SARIT-corpus/blob/master/pravarasena-setubandha.xml,,109557,109556
SARIT,Sarvārthasiddhi,,Pujyapāda,,501,,https://github.com/sarit/SARIT-corpus/blob/master/pujyapada-sarvarthasiddhi.xml,,88407,85152
SARIT,Rāgavinoda,,Pyārelāla,,58.4,,https://github.com/sarit/SARIT-corpus/blob/master/pyarelala-ragabinoda.xml,,,
SARIT,Rasārṇava,,,,525.4,,https://github.com/sarit/SARIT-corpus/blob/master/rasarnava.xml,,41946,—
SARIT,Ratnakīrtinibandhāvali,,Ratnakīrti,,514.9,https://sarit.indology.info/ratnakirti-nibandhavali.xml,https://github.com/sarit/SARIT-corpus/blob/master/ratnakirti-nibandhavali.xml,,"89349
41629
89339
89346
89347
41630
89350
89342
89353",85386
SARIT,Kāvyādarśa,,Daṇḍin,Ratnaśrījñāna,1240.2,https://sarit.indology.info/ratnasritika-dn.xml,https://github.com/sarit/SARIT-corpus/blob/master/ratnasritika-dn.xml,,96586,96585
SARIT,Sāmānyadūṣaṇa,,Aśoka,,33.3,https://sarit.indology.info/samanyadusana.xml,https://github.com/sarit/SARIT-corpus/blob/master/samanyadusana.xml,,89132,85342
SARIT,Sarasvatīkaṇṭhābharaṇa,,Bhoja,Bhojadeva,3130.3,https://sarit.indology.info/sarasvatikanthabharana-dn.xml,https://github.com/sarit/SARIT-corpus/blob/master/sarasvatikanthabharana-dn.xml,,"96506, 96500",85382
SARIT,Sarvadarśanasaṅgraha,,Mādhavāchārya,Sāyana Mādhava,457.8,,https://github.com/sarit/SARIT-corpus/blob/master/sarvadarsanasangraha.xml,,103579,103578
SARIT,Siddhayoga,,Vṛnda,Vṛnda Mādhava,1092.4,https://sarit.indology.info/siddhayoga.xml,https://github.com/sarit/SARIT-corpus/blob/master/siddhayoga.xml,,41786,40809
SARIT,Siddhiviniścaya,,Akalaṅka,,6538.6,https://sarit.indology.info/siddhiviniscayatika.xml,https://github.com/sarit/SARIT-corpus/blob/master/siddhiviniscayatika.xml,,88827,85245
SARIT,Skandapurāṇa,,,,1257.6,https://sarit.indology.info/skandapurana.xml,https://github.com/sarit/SARIT-corpus/blob/master/skandapurana.xml,,41990,—
SARIT,Saduktikarṇāmṛta,,Śrīdhara Dāsa,,1426.1,,https://github.com/sarit/SARIT-corpus/blob/master/sridharadasa-saduktikarnamrta.xml,,...,...
SARIT,Suśrutasaṃhitā,,Suśruta,,2742.7,https://sarit.indology.info/susrutasamhita.xml,https://github.com/sarit/SARIT-corpus/blob/master/susrutasamhita.xml,,42004,96404
SARIT,Tarkabhāṣa,,Mokṣākaragupta,,283.7,https://sarit.indology.info/tarkabhasa.xml,https://github.com/sarit/SARIT-corpus/blob/master/tarkabhasa.xml,,89427,85403
SARIT,Tarkarahasya,,,,482.7,https://sarit.indology.info/tarkarahasya.xml,https://github.com/sarit/SARIT-corpus/blob/master/tarkarahasya.xml,,95897,—
SARIT,Tattvasaṅgraha-Pañjikā,,Kamalaśīla,,5430.8,https://sarit.indology.info/tattvasangrahapanjika.xml,https://github.com/sarit/SARIT-corpus/blob/master/tattvasangrahapanjika.xml,,88846,85246
SARIT,Piyūṣalaharī,Gaṅgālaharī,Jagannātha Triśūli,Paṇḍita Jagannātha,52.4,,https://github.com/sarit/SARIT-corpus/blob/master/trisuli-piyusalahari.xml,,111006,40709
SARIT,Nalacampū,,Trivikrama,,353.8,,https://github.com/sarit/SARIT-corpus/blob/master/trivikrama-nalacampu.xml,,...,...
SARIT,Rāmāyaṇasāṭikā,,Tulasīdāsa,,245.2,,https://github.com/sarit/SARIT-corpus/blob/master/tulasidasa-ramayanasatika.xml,,,
SARIT,Kalyāṇakāraka,,Ugrāditya,,1469.1,https://sarit.indology.info/ugraditya-kalyanakaraka.xml,https://github.com/sarit/SARIT-corpus/blob/master/ugraditya-kalyanakaraka.xml,,41930,40846
SARIT,Yogasūtra-Tattvavaiśāradī,,Vācaspatimiśra,,402.8,https://sarit.indology.info/vacaspati-tattvavaisaradi.xml,https://github.com/sarit/SARIT-corpus/blob/master/vacaspati-tattvavaisaradi.xml,,89042,85319
SARIT,Vādanyāyaṭīkā,"Vādanyāyaṭīkā Vipañcitārthā, Vipañcitārthaṭīkā",Śāntarakṣita,,807.5,https://sarit.indology.info/vadanyayatika.xml,https://github.com/sarit/SARIT-corpus/blob/master/vadanyayatika.xml,,88739,85229
SARIT,Vādasthānāni,,Jitāri,,47.4,https://sarit.indology.info/vadasthana.xml,https://github.com/sarit/SARIT-corpus/blob/master/vadasthana.xml,,89110,85335
SARIT,Rasaratnasamuccaya,,Vāgbhaṭa,,1039,https://sarit.indology.info/vagbhata-rasaratnasamuccaya-comms.xml,https://github.com/sarit/SARIT-corpus/blob/master/vagbhata-rasaratnasamuccaya-comms.xml,,41893,40839
SARIT,Nyāyabhāṣya,,Vātsyāyana,,565.6,https://sarit.indology.info/vatsyayana-nyayabhasya.xml,https://github.com/sarit/SARIT-corpus/blob/master/vatsyayana-nyayabhasya.xml,,88353,85140
SARIT,"Vidhiviveka, Nyāyakaṇikā",,"Maṇḍana Miśra, Vācaspati Miśra",,2130.8,https://sarit.indology.info/vidhiviveka-and-nyayakanika.xml,https://github.com/sarit/SARIT-corpus/blob/master/vidhiviveka-and-nyayakanika.xml,,"88615, 89041","85210, 85319"
SARIT,Mitākṣarā,,Vijñāneśvara,,1801.9,,https://github.com/sarit/SARIT-corpus/blob/master/vijnanesvara-mitaksara.xml,,95746,110025
SARIT,Yogapradīpa,,,,49.1,,https://github.com/sarit/SARIT-corpus/blob/master/yogapradipa.xml,,...,—
Sanskrit Library and TITUS,Kumārasaṃbhava,,Kālidāsa,,200.1,https://sanskritlibrary.org/catalogsText/titus/class/kumara.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/kalidasa/kumara/kumar.htm,,41324,40377
Sanskrit Library and TITUS,Aṣṭāṅgahṛdayasaṃhitā,,Vāgbhaṭa,,1239.6,https://sanskritlibrary.org/catalogsText/titus/class/vagbhahs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/vagbhata/vagbhahs/vagbh.htm,,41478,44699
Sanskrit Library and TITUS,Aṣṭādhyāyī: as in the Kāśikā,,Pāṇini,,140.7,https://sanskritlibrary.org/catalogsText/azwADyAyI.html,,,41541,40604
Sanskrit Library and TITUS,Vārttika,,Kātyāyana,,,https://sanskritlibrary.org/catalogsText/vArttika.html,,,41542,40605
Sanskrit Library and TITUS,Vyākaraṇa-Mahābhāṣya,,Patañjali,,4346.5,https://sanskritlibrary.org/catalogsText/mahABAzya.html,,,41543,40606
Sanskrit Library and TITUS,Kāśikā,,Vāmana,,,https://sanskritlibrary.org/catalogsText/kASikA.html,,,41544,40607
Sanskrit Library and TITUS,Ṛgveda-Pratiśākhya,,—,,276,https://sanskritlibrary.org/catalogsText/fgveda_prAtiSAKya.html,,,41680,—
Sanskrit Library and TITUS,Nirukta,,Yāska,,,https://sanskritlibrary.org/catalogsText/nirukta.html,,,42143,40907
Sanskrit Library and TITUS,Āpastamba-Dharmasūtra,,Āpstamba,,104.3,https://sanskritlibrary.org/catalogsText/titus/vedic/apdhs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/dhs/apdhs/apdhs.htm,,42520,113071
Sanskrit Library and TITUS,Āpastamba-Gṛhyasūtra,,Āpastamba,,38.2,https://sanskritlibrary.org/catalogsText/titus/vedic/apgs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/apgs/apgs.htm,,42521,113071
Sanskrit Library and TITUS,Brahmasūtra,,Bādarāyaṇa,,29,https://sanskritlibrary.org/catalogsText/titus/vedic/brahms.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/brahms/brahm.htm,,88037,85088
Sanskrit Library and TITUS,Bhaiṣajyaguruvaiḍūryaprabharājasūtra,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/bskt/bhaisajy/bhais.htm,,88181,—
Sanskrit Library and TITUS,Tattvārthasūtra,Tattvārthādhigamasūtra,Umāsvāti,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/jskt/tattvs/tattv.htm,,88308,85130
Sanskrit Library and TITUS,Catuṣpariṣatsūtra,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/bskt/cps/cps.htm,,95832,—
Sanskrit Library and TITUS,Pañcākhyānaka,,Pūrṇabhadra,,,https://sanskritlibrary.org/catalogsText/paYcatantra.html,,,99161,...
Sanskrit Library and TITUS,Āpastamba-Śulbasūtra,,Āpastamba,,27.7,https://sanskritlibrary.org/catalogsText/titus/vedic/apsbs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/apsbs/apsbs.htm,,105224,113071
Sanskrit Library and TITUS,Bṛhajjātaka,,Varāhamihira,,92.3,https://sanskritlibrary.org/catalogsText/titus/class/varbrjat.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/varahami/varbrjat/varbr.htm,,105805,108559
Sanskrit Library and TITUS,Bṛhatsaṃhitā,,Varāhamihira,,468.2,https://sanskritlibrary.org/catalogsText/titus/class/brhats.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/varahami/brhats/brhat.htm,,105835,108559
Sanskrit Library and TITUS,Bījagaṇita,,Bhāskara,,30.4,https://sanskritlibrary.org/catalogsText/titus/class/bhaskbij.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/mathemat/bhaskbij/bhask.htm,,105849,106561
Sanskrit Library and TITUS,Līlāvatī,,Bhāskara,,111,https://sanskritlibrary.org/catalogsText/titus/class/bhasklil.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/mathemat/bhasklil/bhask.htm,,106605,106561
Sanskrit Library and TITUS,Yogayātra,,Varāhamihira,,94.3,https://sanskritlibrary.org/catalogsText/titus/class/varyogay.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/varahami/varyogay/varyo.htm,,107963,108559
Sanskrit Library and TITUS,Vivāhapaṭala,,—,,16.2,https://sanskritlibrary.org/catalogsText/titus/class/varvivpt.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/varahami/varvivpt/varvi.htm,,108044,—
Sanskrit Library and TITUS,Āryabhaṭīya,,Āryabhaṭa,,18.2,https://sanskritlibrary.org/catalogsText/titus/class/aryabhat.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/mathemat/aryabhat/aryab.htm,,108641,108640
Sanskrit Library and TITUS,Meghadūta,,Kālidāsa,,42.4,https://sanskritlibrary.org/catalogsText/titus/class/meghadut.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/kalidasa/meghadut/megha.htm,,108721,40377
Sanskrit Library and TITUS,Buddhacarita,,Aśvaghoṣa,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/bskt/bcar/bcar.htm,,108935,108889
Sanskrit Library and TITUS,Kāmasūtra,,Vatsyāyana,,363.8,https://sanskritlibrary.org/catalogsText/titus/class/kamasutr.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/kamasutr/kamas.htm,,109273,40641
Sanskrit Library and TITUS,Arthaśāstra,,Kauṭilya,,1143.4,https://sanskritlibrary.org/catalogsText/titus/jskt/kautarth.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/jskt/kautarth/kauta.htm,,109693,109692
Sanskrit Library and TITUS,Saundaryalaharī,,Śaṅkara,,24.6,https://sanskritlibrary.org/catalogsText/titus/class/saundlah.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/sankara/saundlah/saund.htm,,110922,85218
Sanskrit Library and TITUS,Hitopadeśa,,Nārāyaṇa,,156.8,https://sanskritlibrary.org/catalogsText/titus/class/hitopad.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/hitopad/hitop.htm,,111762,111761
Sanskrit Library and TITUS,Pañcatantra,,Viṣṇuśarman,,351.1,https://sanskritlibrary.org/catalogsText/titus/class/pancatt.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/pancatt/panca.htm,,112155,112154
Sanskrit Library and TITUS,Āpastamba-Śrautasūtra,,Āpastamba,,815.9,https://sanskritlibrary.org/catalogsText/titus/vedic/apss.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/apss/apss.htm,,113073,113071
Sanskrit Library and TITUS,Sāṅkhyāyana-Gṛhya-Sūtra,,—,,155.8,https://sanskritlibrary.org/catalogsText/titus/vedic/sankhgs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/rv/sankhgs/sankh.htm,,113085,—
Sanskrit Library and TITUS,Brāhmasphuthasiddhānta,,Brahmagupta,,33.6,https://sanskritlibrary.org/catalogsText/titus/class/brsphsd.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/mathemat/brsphsd/brsph.htm,,...,...
Sanskrit Library and TITUS,Gobhila-Gṛhyasūtra,,Gobhila,,73.2,https://sanskritlibrary.org/catalogsText/titus/vedic/gobhgs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/sv/gobhgs/gobhg.htm,,...,—
Sanskrit Library and TITUS,Jaimini-Ghṛhyasūtra,,Jaimini,,65.5,https://sanskritlibrary.org/catalogsText/titus/vedic/jaigs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/sv/jaigs/jaigs.htm,,...,—
Sanskrit Library and TITUS,Rāmopākhyāna,,Vyāsa,,,https://sanskritlibrary.org/catalogsText/rAmopAKyAna.html,,,...,108876
Sanskrit Library and TITUS,Nighaṇṭu,,,,,https://sanskritlibrary.org/catalogsText/niGaRwu.html,,,...,—
Sanskrit Library and TITUS,Śuklayajurveda-Prātiśākhya,,—,,,https://sanskritlibrary.org/catalogsText/vajasaneyi_prAtiSAKya.html,,,...,—
Sanskrit Library and TITUS,Taittirīya-Prātiśākhya,,—,,,https://sanskritlibrary.org/catalogsText/taittriya_prAtiSAKya.html,,,...,—
Sanskrit Library and TITUS,Ajitasenavyākaraṇam,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/bskt/ajitasen/ajita.htm,,...,—
Sanskrit Library and TITUS,Abhinayadarpana,,Nandikeśvara,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/nandkesv/abhindp/abhin.htm,,...,...
Sanskrit Library and TITUS,Daśakumāracarita,,Daṇḍin,,154.8,https://sanskritlibrary.org/catalogsText/titus/class/dasakum.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/dandin/dasakum/dasak.htm,,...,96585
Sanskrit Library and TITUS,Ṛtusaṃhāra,,Kālidāsa,,34.5,https://sanskritlibrary.org/catalogsText/titus/class/rtusam.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/kalidasa/rtusam/rtusa.htm,,...,...
Sanskrit Library and TITUS,Tantrākhyāyikā,,—,,150.8,https://sanskritlibrary.org/catalogsText/titus/class/tantrakh.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/tantrakh/tantr.htm,,...,—
Sanskrit Library and TITUS,Tikanikayātrā,,—,,22.6,https://sanskritlibrary.org/catalogsText/titus/class/vartikn.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/klskt/varahami/vartikn/varti.htm,,...,—
Sanskrit Library and TITUS,Rāmāyaṇa: Ayodhyakāṇḍa,,Vālmīki,,862.3,https://sanskritlibrary.org/catalogsText/titus/ram/ram02.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111271, 96104",108861
Sanskrit Library and TITUS,Rāmāyaṇa: Bālakāṇḍa,,Vālmīki,,494.5,https://sanskritlibrary.org/catalogsText/titus/ram/ram01.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111272, 96104",108861
Sanskrit Library and TITUS,Rāmāyaṇa: Uttarakāṇḍa,,Vālmīki,,694.4,https://sanskritlibrary.org/catalogsText/titus/ram/ram07.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111275, 96104",108861
Sanskrit Library and TITUS,Rāmāyaṇa: Sundarakāṇḍa,,Vālmīki,,736.6,https://sanskritlibrary.org/catalogsText/titus/ram/ram05.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111286, 96104",108861
Sanskrit Library and TITUS,Rāmāyaṇa: Yuddhakāṇḍa,,Vālmīki,,1255.7,https://sanskritlibrary.org/catalogsText/titus/ram/ram06.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111293, 96104",108861
Sanskrit Library and TITUS,Rāmāyaṇa: Kiṣkindhākāṇḍa,,Vālmīki,,529.6,https://sanskritlibrary.org/catalogsText/titus/ram/ram04.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111295, 96104",108861
Sanskrit Library and TITUS,Rāmāyaṇa: Araṇyakāṇḍa,,Vālmīki,,560.3,https://sanskritlibrary.org/catalogsText/titus/ram/ram03.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ram/ram.htm,,"111356, 96104",108861
Sanskrit Library and TITUS,Mahābhārata: Droṇaparvan,,—,,2147.9,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh07.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
Sanskrit Library and TITUS,Pāraskara-Gṛhyasūtra,,—,,93.5,https://sanskritlibrary.org/catalogsText/titus/vedic/pargs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvw/pargs/pargs.htm,,111512,—
Sanskrit Library and TITUS,Aitareya-Āraṇyaka,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/rv/aa/aa.htm,,113068,—
Sanskrit Library and TITUS,Aitareya-Brāhmaṇa,,—,,473.2,https://sanskritlibrary.org/catalogsText/titus/vedic/ab.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/rv/ab/ab.htm,,112791,—
Sanskrit Library and TITUS,Laṇkāvatārasūtra,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/bskt/lankavat/lanka.htm,,88191,—
Sanskrit Library and TITUS,Mahābhārata: Udyogaparvan,,—,,1642.3,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh05.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
Sanskrit Library and TITUS,Dīvyāvadāna,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/bskt/divyavad/divya.htm,,110408,—
Sanskrit Library and TITUS,Kāṭhaka-Gṛhyasūtra,Laugāksi-Gṛhyasūtra,—,,108.3,https://sanskritlibrary.org/catalogsText/titus/vedic/kathgs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/kathgs/kathg.htm,,107818,—
Sanskrit Library and TITUS,Yājñavalkya-Smṛti,,—,,133.2,https://sanskritlibrary.org/catalogsText/titus/vedic/ys.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvw/dhs/ys/ys.htm,,102265,—
Sanskrit Library and TITUS,Atharvaveda-Pariśiṣṭas,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/av/avparis/avpar.htm,,113224,—
Sanskrit Library and TITUS,Mahābhārata: Virāṭaparvan,,—,,496.1,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh04.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
Sanskrit Library and TITUS,Śvetāśvatara-Upaniṣad,,—,,18.4,https://sanskritlibrary.org/catalogsText/titus/vedic/svetup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/upanisad/svetup/svetu.htm,,44744,—
Sanskrit Library and TITUS,Amṛtabindu-Upaniṣad,,—,,3.2,https://sanskritlibrary.org/catalogsText/titus/vedic/amrtabup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/upanisad/upanisad/upani.htm,,95925,—
Sanskrit Library and TITUS,Paramahaṃsa-Upaniṣad,,—,,3.5,https://sanskritlibrary.org/catalogsText/titus/vedic/paramaup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/upanisad/upanisad/upani.htm,,96080,—
Sanskrit Library and TITUS,Taittirīya-Upaniṣad,,—,,22.7,https://sanskritlibrary.org/catalogsText/titus/vedic/taittup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/upanisad/taittup/taitt.htm,,96149,—
Sanskrit Library and TITUS,Aitareya-Upaniṣad,,—,,14.7,https://sanskritlibrary.org/catalogsText/titus/vedic/aitup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/rv/upanisad/aitup/aitup.htm,,95920,—
Sanskrit Library and TITUS,Aitareya-Upaniṣad,,—,,7.6,https://sanskritlibrary.org/catalogsText/titus/vedic/aitupjz.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/rv/upanisad/aitupjz/aitup.htm,,95920,—
Sanskrit Library and TITUS,Baudhāyana-Śrautasūtra,,—,,1558.2,https://sanskritlibrary.org/catalogsText/titus/vedic/baudhss.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/baudhss/baudh.htm,,42426,—
Sanskrit Library and TITUS,Chāndogya-Upaniṣad,,—,,293.8,https://sanskritlibrary.org/catalogsText/titus/vedic/chup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/sv/upanisad/chup/chup.htm,,44742,—
Sanskrit Library and TITUS,Kaivalya-Upaniṣad,,—,,4.6,https://sanskritlibrary.org/catalogsText/titus/vedic/kaivalup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/upanisad/upanisad/upani.htm,,96008,—
Sanskrit Library and TITUS,Kāṭyāyana-Śrautasūtra,,—,,,,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvw/katyss/katys.htm,,112325,—
Sanskrit Library and TITUS,Kauśika-Sūtra,,—,,234.2,https://sanskritlibrary.org/catalogsText/titus/vedic/kauss.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/av/kauss/kauss.htm,,88941,—
Sanskrit Library and TITUS,Māṇḍūkya-Upaniṣad,,—,,4.1,https://sanskritlibrary.org/catalogsText/titus/vedic/mandukya.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/av/upanisad/mandukya/mandu.htm,,96050,—
Sanskrit Library and TITUS,Mahābhārata: Karṇaparvan,,—,,1091,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh08.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
Sanskrit Library and TITUS,Muṇḍaka-Upaniṣad,,—,,22.2,https://sanskritlibrary.org/catalogsText/titus/vedic/mundaka.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/av/upanisad/mundaka/munda.htm,,96056,—
Sanskrit Library and TITUS,Brahma-Upaniṣad,,—,,6,https://sanskritlibrary.org/catalogsText/titus/vedic/brahmaup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/upanisad/upanisad/upani.htm,,95964,—
Sanskrit Library and TITUS,Gautamīya-Dharmasūtra,,—,,64.4,https://sanskritlibrary.org/catalogsText/titus/vedic/gautdhs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/sv/dhs/gautdhs/gautd.htm,,42524,—
Sanskrit Library and TITUS,Vaiṣṇava-Dharmasūtra,,—,,190.5,https://sanskritlibrary.org/catalogsText/titus/vedic/visnudhs.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/yvs/dhs/visnudhs/visnu.htm,,...,—
Sanskrit Library and TITUS,Manu-Smṛti,,—,,432.4,https://sanskritlibrary.org/catalogsText/titus/vedic/manu.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/dhs/manu/manu.htm,,102278,—
Sanskrit Library and TITUS,Ātma-Upaniṣad,,—,,1.6,https://sanskritlibrary.org/catalogsText/titus/vedic/atmaup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/upanisad/upanisad/upani.htm,,95943,—
Sanskrit Library and TITUS,Kena-Upaniṣad,,—,,9.8,https://sanskritlibrary.org/catalogsText/titus/vedic/kenup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/sv/upanisad/kenup/kenup.htm,,96024,—
Sanskrit Library and TITUS,Tejabindu-Upaniṣad,,—,,1.9,https://sanskritlibrary.org/catalogsText/titus/vedic/tejabup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/postved/upanisad/upanisad/upani.htm,,96158,—
Sanskrit Library and TITUS,Kauśītaki-Upaniṣad,,—,,38.7,https://sanskritlibrary.org/catalogsText/titus/vedic/kausup.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/ved/rv/upanisad/kausup/kausu.htm,,96023,—
Sanskrit Library and TITUS,Mahābhārata: Strīparvan,,—,,190.3,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh11.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
Sanskrit Library and TITUS,Mahābhārata: Vanaparvan,,—,,2777.1,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh03.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
Sanskrit Library and TITUS,Mahābhārata: Svargārohaṇaparvan,,—,,50.7,https://sanskritlibrary.org/catalogsText/titus/mbh/mbh18.html,http://titus.uni-frankfurt.de/texte/etcs/ind/aind/mbh/mbh.htm,,"... , 42078",108876
